"","Plot.Name","Plot.Number","Artificial.Cover.Object.Number","Year","Date","Time","Survey.Number","Eastern.Redback.Salamander.Count","Artificial.Cover.Object.Age..year.s..","Observer.Names","Precipitation.in.the.Last.24.hours..mm.","Air.Temperature...C.","Soil.Temperature...C.","Beaufort.Sky.Class","Beaufort.Wind.Class","Soil.Moisture","Soil.pH","Morph","count"
"170","South Cameron Lake","01 07","5","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"171","South Cameron Lake","01 07","6","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"172","South Cameron Lake","01 07","6","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"173","South Cameron Lake","01 07","7","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"174","South Cameron Lake","01 07","7","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"175","South Cameron Lake","01 07","8","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"176","South Cameron Lake","01 07","8","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"177","South Cameron Lake","01 07","9","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"178","South Cameron Lake","01 07","9","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"179","South Cameron Lake","01 07","10","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"180","South Cameron Lake","01 07","10","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"181","South Cameron Lake","01 07","11","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"182","South Cameron Lake","01 07","11","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"183","South Cameron Lake","01 07","12","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"184","South Cameron Lake","01 07","12","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"185","South Cameron Lake","01 07","13","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"186","South Cameron Lake","01 07","13","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"187","South Cameron Lake","01 07","14","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"188","South Cameron Lake","01 07","14","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"189","South Cameron Lake","01 07","15","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"190","South Cameron Lake","01 07","15","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"191","South Cameron Lake","01 07","16","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"192","South Cameron Lake","01 07","16","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"193","South Cameron Lake","01 07","17","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"194","South Cameron Lake","01 07","17","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"195","South Cameron Lake","01 07","18","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"196","South Cameron Lake","01 07","18","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"197","South Cameron Lake","01 07","19","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"198","South Cameron Lake","01 07","19","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"199","South Cameron Lake","01 07","20","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"200","South Cameron Lake","01 07","20","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"201","South Cameron Lake","01 07","21","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"202","South Cameron Lake","01 07","21","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"203","South Cameron Lake","01 07","22","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"204","South Cameron Lake","01 07","22","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"205","South Cameron Lake","01 07","23","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"206","South Cameron Lake","01 07","23","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"207","South Cameron Lake","01 07","24","2004","13/05/2004","10:00AM","1","3","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"208","South Cameron Lake","01 07","24","2004","13/05/2004","10:00AM","1","3","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"209","South Cameron Lake","01 07","25","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"210","South Cameron Lake","01 07","25","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"211","South Cameron Lake","01 07","26","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"212","South Cameron Lake","01 07","26","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"213","South Cameron Lake","01 07","27","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"214","South Cameron Lake","01 07","27","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"215","South Cameron Lake","01 07","28","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"216","South Cameron Lake","01 07","28","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"217","South Cameron Lake","01 07","29","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"218","South Cameron Lake","01 07","29","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"219","South Cameron Lake","01 07","30","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"220","South Cameron Lake","01 07","30","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"221","South Cameron Lake","01 07","31","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"222","South Cameron Lake","01 07","31","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"223","South Cameron Lake","01 07","32","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"224","South Cameron Lake","01 07","32","2004","13/05/2004","10:00AM","1","1","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"225","South Cameron Lake","01 07","33","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"226","South Cameron Lake","01 07","33","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"227","South Cameron Lake","01 07","34","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"228","South Cameron Lake","01 07","34","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"229","South Cameron Lake","01 07","35","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"230","South Cameron Lake","01 07","35","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"231","South Cameron Lake","01 07","36","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"232","South Cameron Lake","01 07","36","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"233","South Cameron Lake","01 07","37","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"234","South Cameron Lake","01 07","37","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"235","South Cameron Lake","01 07","38","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"236","South Cameron Lake","01 07","38","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"237","South Cameron Lake","01 07","39","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"238","South Cameron Lake","01 07","39","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"239","South Cameron Lake","01 07","40","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Redback",NA
"240","South Cameron Lake","01 07","40","2004","13/05/2004","10:00AM","1","0","<1","Brianna, Brad","0","19.5","N/A","0","1","N/A","7","Leadback",NA
"241","Pendall Point","01 08","1","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"242","Pendall Point","01 08","1","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"243","Pendall Point","01 08","2","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"244","Pendall Point","01 08","2","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"245","Pendall Point","01 08","3","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"246","Pendall Point","01 08","3","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"247","Pendall Point","01 08","4","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"248","Pendall Point","01 08","4","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"249","Pendall Point","01 08","5","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"250","Pendall Point","01 08","5","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"251","Pendall Point","01 08","6","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"252","Pendall Point","01 08","6","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"253","Pendall Point","01 08","7","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"254","Pendall Point","01 08","7","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"255","Pendall Point","01 08","8","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"256","Pendall Point","01 08","8","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"257","Pendall Point","01 08","9","2004","12/05/2004","9:45AM","1","2","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"258","Pendall Point","01 08","9","2004","12/05/2004","9:45AM","1","2","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"259","Pendall Point","01 08","10","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"260","Pendall Point","01 08","10","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"261","Pendall Point","01 08","11","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"262","Pendall Point","01 08","11","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"263","Pendall Point","01 08","12","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"264","Pendall Point","01 08","12","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"265","Pendall Point","01 08","13","2004","12/05/2004","9:45AM","1","3","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"266","Pendall Point","01 08","13","2004","12/05/2004","9:45AM","1","3","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"267","Pendall Point","01 08","14","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"268","Pendall Point","01 08","14","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"269","Pendall Point","01 08","15","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"270","Pendall Point","01 08","15","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"271","Pendall Point","01 08","16","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"272","Pendall Point","01 08","16","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"273","Pendall Point","01 08","17","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"274","Pendall Point","01 08","17","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"275","Pendall Point","01 08","18","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"276","Pendall Point","01 08","18","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"277","Pendall Point","01 08","19","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"278","Pendall Point","01 08","19","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"279","Pendall Point","01 08","20","2004","12/05/2004","9:45AM","1","2","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"280","Pendall Point","01 08","20","2004","12/05/2004","9:45AM","1","2","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"281","Pendall Point","01 08","21","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"282","Pendall Point","01 08","21","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"283","Pendall Point","01 08","22","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"284","Pendall Point","01 08","22","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"285","Pendall Point","01 08","23","2004","12/05/2004","9:45AM","1","2","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"286","Pendall Point","01 08","23","2004","12/05/2004","9:45AM","1","2","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"287","Pendall Point","01 08","24","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"288","Pendall Point","01 08","24","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"289","Pendall Point","01 08","25","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"290","Pendall Point","01 08","25","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"291","Pendall Point","01 08","26","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"292","Pendall Point","01 08","26","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"293","Pendall Point","01 08","27","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"294","Pendall Point","01 08","27","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"295","Pendall Point","01 08","28","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"296","Pendall Point","01 08","28","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"297","Pendall Point","01 08","29","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"298","Pendall Point","01 08","29","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"299","Pendall Point","01 08","30","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"300","Pendall Point","01 08","30","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"301","Pendall Point","01 08","31","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"302","Pendall Point","01 08","31","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"303","Pendall Point","01 08","32","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"304","Pendall Point","01 08","32","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"305","Pendall Point","01 08","33","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"306","Pendall Point","01 08","33","2004","12/05/2004","9:45AM","1","0","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
"307","Pendall Point","01 08","34","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Redback",NA
"308","Pendall Point","01 08","34","2004","12/05/2004","9:45AM","1","1","<1","Brianna, Brad","5.8","15.1","N/A","1","1","N/A","7","Leadback",NA
